X,Y,DATA,ORA,LUOGO,Incidenti,lon,lat
13.3421091442364,38.1325835263943,09/04/2016,14.449999999999999,PIAZZA BOIARDO MATTEO MARIA di fronte al civico 7,F,13.342109,38.132584
13.3475512664546,38.122972732849,08/04/2016,13.000000000000000,VIA DANTE intersezione VIA D'ASARO PIETRO,C,13.347551,38.122973
13.4070544126903,38.0924792131799,09/04/2016,15.350000000000000,VIA PECORAINO FILIPPO pressi DI STEFANO,C,13.407054,38.092479
13.3033901024917,38.0920279487863,08/04/2016,7.000000000000000,STRADA PROV. PALERMO-MONREALE in prossimità di,F,13.303390,38.092028
13.3973977393632,38.0955380146231,09/04/2016,16.000000000000000,VIA PECORAINO FILIPPO nr. ZONA IND,C,13.397398,38.095538
13.3767376534663,38.0918028312768,10/04/2016,8.150000000000000,VIA ORETO pressi ROTONDA,F,13.376738,38.091803
13.3558117885648,38.1478165944022,06/04/2016,14.350000000000000,VIA LUTHER KING MARTIN intersezione LARGO WILLY,C,13.355812,38.147817
13.3518583997289,38.1034058714091,10/04/2016,12.000000000000000,VIA MARAVIGNA PIETRO GEN. intersezione con VIA,C,13.351858,38.103406
13.3295918228942,38.126647707949,05/04/2016,19.149999999999999,VIALE REGIONE SICILIANA intersezione VIA SCOBAR,C,13.329592,38.126648
13.3319999603112,38.1150749657202,10/04/2016,2.300000000000000,VIA NINA SICILIANA intersezione VIA EUGENIO L'EMIRO,F,13.332000,38.115075
13.3383350398888,38.1007821784262,05/04/2016,16.399999999999999,PIAZZA TURBA EUCLIDE GEN. nr. 200,F,13.338335,38.100782
13.3611487260114,38.1081949079059,10/04/2016,3.150000000000000,VIA SALAMONE MARINO SALVATORE intersezione con VIA,F,13.361149,38.108195
13.3193177972381,38.0945999562681,05/04/2016,12.300000000000001,VIA PARUTA FILIPPO nr. 26,F,13.319318,38.094600
13.3532815375932,38.124332880043,10/04/2016,20.300000000000001,VIA DANTE intersezione VIA GARZILLI NICCOLO',F,13.353282,38.124333
13.3360846488106,38.1762855908268,11/04/2016,5.000000000000000,VIALE MARGHERITA DI SAVOIA intersezione con VIA,C,13.336085,38.176286
13.3522467596022,38.1343302917876,11/04/2016,9.199999999999999,VIALE MARCHESE DI VILLABIANCA intersezione con VIA,F,13.352247,38.134330
13.3320846647972,38.1243851792551,11/04/2016,10.300000000000001,VIA HOLM ADOLFO intersezione con VIA GUALTERIO,F,13.332085,38.124385
13.3425992233253,38.0957778702579,11/04/2016,17.350000000000001,VIA BASILE ERNESTO di fronte al civico 228,F,13.342599,38.095778
13.3503616983454,38.1101165732513,11/04/2016,17.300000000000001,PIAZZA INDIPENDENZA altezza (spec.) 51,F,13.350362,38.110117
13.3291981976804,38.1243982157346,11/04/2016,21.000000000000000,VIALE REGIONE SICILIANA N.O. intersezione con VIA,F,13.329198,38.124398
13.3022366204538,38.185136818562,11/04/2016,22.300000000000001,VIA LANZA DI SCALEA GIUSEPPE nr. 2355,F,13.302237,38.185137
13.3316336859661,38.1562077349074,12/04/2016,2.400000000000000,VIA S.LORENZO intersezione con VIA RESUTTANA,C,13.331634,38.156208
13.3305504338927,38.1476583696347,12/04/2016,8.199999999999999,VIA NEBRODI(DEI) altezza del civico 60,F,13.330550,38.147658
13.3460650730875,38.1226093682308,12/04/2016,8.500000000000000,VIA DANTE intersezione con VIA SPATARO SALVATORE,F,13.346065,38.122609
13.3339630234929,38.1325853795732,24/03/2016,12.300000000000001,VIA BORREMANS GUGLIELMO intersezione VIALE,C,13.333963,38.132585
13.3265241681372,38.1565585557025,01/04/2016,17.250000000000000,VIALE FRANCIA nr. 1,F,13.326524,38.156559
13.3373921298273,38.1509004995282,05/04/2016,9.400000000000000,VIALE DE GASPERI ALCIDE di fronte al civico 93,C,13.337392,38.150900
13.3311328984975,38.1190908459957,07/04/2016,14.000000000000000,VIA PERPIGNANO intersezione VIA NINA SICILIANA,F,13.331133,38.119091
13.3265390313345,38.1703824993641,07/04/2016,16.050000000000001,PIAZZA MARIA CONSOLATRICE intersezione VIALE DELLA,C,13.326539,38.170382
13.3023745134304,38.1299881834415,12/04/2016,10.150000000000000,VIALE CALTAGIRONE intersezione con VIA VICARI,F,13.302375,38.129988
13.3817638180835,38.105353700351,08/04/2016,8.250000000000000,VIA CAPPELLO SALVATORE intersezione CORSO DEI,F,13.381764,38.105354
13.3714289168402,38.159848494118,11/04/2016,11.400000000000000,VIA VERGINE MARIA di fronte al civico 1/L,F,13.371429,38.159848
13.3485710690722,38.08884188243,12/04/2016,12.449999999999999,VIA BALCH EMILY altezza del civico 8/c,F,13.348571,38.088842
13.3472665841024,38.1355940201831,12/04/2016,13.150000000000000,VIA RAPISARDI MARIO intersezione con VIA TASSO,F,13.347267,38.135594
13.3827748712646,38.1008797971054,12/04/2016,13.449999999999999,CORSO DEI MILLE intersezione con VIA CAMPO FRATELLI,F,13.382775,38.100880
13.3513977633166,38.1041113285943,12/04/2016,14.300000000000001,VIA PIAVE intersezione con VIA CASCINO ANTONINO GEN.,F,13.351398,38.104111
13.3319285118746,38.129240222636,05/04/2016,12.449999999999999,VIALE LEONARDO DA VINCI intersezione VIA MIGLIACCIO,C,13.331929,38.129240
13.3290791338344,38.1261177402369,07/04/2016,11.400000000000000,VIA UDITORE nr. 2,C,13.329079,38.126118
13.3646416641328,38.114200312858,08/04/2016,11.150000000000000,VIA ROMA nr. 128,F,13.364642,38.114200
13.3306139904527,38.101303507698,10/04/2016,4.000000000000000,VIALE REGIONE SICILIANA S.E. altezza (spec.) bingo,C,13.330614,38.101304
13.3143912318507,38.1258717773123,12/04/2016,16.000000000000000,VIA DI BLASI E. GIOVANNI intersezione con VIA POLITI,F,13.314391,38.125872
13.3546547918884,38.1129613995836,10/04/2016,5.300000000000000,VIA VITTORIO EMANUELE nr. 463,C,13.354655,38.112961
13.3535956035581,38.1276175212291,10/04/2016,16.000000000000000,VIA DELLA LIBERTA' altezza del civico 31,C,13.353596,38.127618
13.3702476527519,38.1124128245573,11/04/2016,9.150000000000000,VIA LINCOLN nr. 97,F,13.370248,38.112413
13.3537729490343,38.1273406467514,10/04/2016,16.500000000000000,VIA DELLA LIBERTA' di fronte al civico 29,C,13.353773,38.127341
13.3024599544084,38.1258080443662,12/04/2016,15.150000000000000,SALITA CASTELLANA intersezione VIA SARULLO LUIGI,F,13.302460,38.125808
13.3340164145508,38.1613331111448,04/04/2016,16.000000000000000,VIALE DEL FANTE a mt. 50 villa Rosato,C,13.334016,38.161333
13.3658758944423,38.1795427642243,13/04/2016,9.150000000000000,LUNGOMARE COLOMBO CRISTOFORO altezza del civico,F,13.365876,38.179543
13.3356502260196,38.0964726376303,13/04/2016,11.300000000000001,VIALE REGIONE SICILIANA S.E. in prossimità di,F,13.335650,38.096473
13.3610516969358,38.1227383802829,13/04/2016,13.000000000000000,VIA GUARDIONE FRANCESCO altezza del civico 70C,F,13.361052,38.122738
13.3851488784364,38.1033816688065,13/04/2016,13.000000000000000,VIALE DEI PICCIOTTI intersezione P.LE GARIBALDI ANITA,F,13.385149,38.103382
13.3617101228824,38.1386981768704,13/04/2016,15.000000000000000,VIA JUVARA ALOISIO intersezione con VIA SPEDALIERI,C,13.361710,38.138698
13.3491743692788,38.1187781117903,13/04/2016,15.300000000000001,CSO FINOCCHIARO APRILE CAMILLO nr. 70,F,13.349174,38.118778
13.3832415436452,38.0998859219682,14/04/2016,1.150000000000000,VIA S. GIOVANNI DI DIO altezza del civico 10,F,13.383242,38.099886
13.3268461044909,38.170431934402,14/04/2016,8.199999999999999,VIALE DELLA RESURREZIONE nr. 4,F,13.326846,38.170432
13.3452922205657,38.1563199383623,14/04/2016,9.449999999999999,VIALE DIANA km 5,F,13.345292,38.156320
13.3590900247995,38.1334168195546,14/04/2016,9.400000000000000,VIA PIANO DELL'UCCIARDONE di fronte UCCIARDONE,F,13.359090,38.133417
13.3101551849323,38.1235579963025,14/04/2016,11.100000000000000,VIA ROCCAZZO intersezione VIA MASSAUA,F,13.310155,38.123558
13.3303814781471,38.1350487463464,14/04/2016,13.550000000000001,VIALE REGIONE SICILIANA N.O. altezza del civico 3450,F,13.330381,38.135049
13.4036651681596,38.0884049521364,14/04/2016,14.300000000000001,VIA FERRUZZA ENRICO altezza (inters.) VIA CORLEONE,F,13.403665,38.088405
13.3266854892533,38.2078815353973,19/03/2016,8.400000000000000,PIAZZA MONDELLO altezza del civico 28,F,13.326685,38.207882
13.3465031598794,38.1239222249348,20/03/2016,13.300000000000001,PIAZZA STAZIONE LOLLI pressi STAZIONE,C,13.346503,38.123922
13.3948598136624,38.0963504629287,02/03/2016,11.000000000000000,VIA PECORAINO FILIPPO di fronte al civico 16 E,C,13.394860,38.096350
13.3503452596349,38.1275719045925,20/03/2016,13.250000000000000,VIA PRINCIPE DI VILLAFRANCA intersezione VIA,C,13.350345,38.127572
13.3595298887803,38.126511035942,25/03/2016,2.200000000000000,VIA PRINCIPE DI SCORDIA intersezione VIA GRAVINA,C,13.359530,38.126511
13.327340676144,38.1932291528286,05/04/2016,13.300000000000001,VIA PENELOPE di fronte al civico 7,C,13.327341,38.193229
13.3710228919886,38.1201285612077,11/04/2016,22.149999999999999,VIA CALA altezza (inters.) PORTA FELICE,F,13.371023,38.120129
13.3741239448898,38.0898561995272,09/04/2016,3.150000000000000,VIALE REGIONE SICILIANA S.E. nr. 891,C,13.374124,38.089856
13.3227136848763,38.1754194232821,14/04/2016,23.000000000000000,VIA TRAPANI PESCIA intersezione VIALE PERTINI,F,13.322714,38.175419
13.3538777854774,38.1033711093464,15/04/2016,9.100000000000000,VIA TRICOMI ERNESTO intersezione con VIA LAZZARO,F,13.353878,38.103371
13.330311336574,38.1526383744823,15/04/2016,8.500000000000000,VIALE STRASBURGO altezza (inters.) VIA OLANDA,F,13.330311,38.152638
13.3531324227337,38.1350276006024,15/04/2016,11.050000000000001,VIA TOSELLI PIETRO MAGG. intersezione con VIA,F,13.353132,38.135028
13.3300300965612,38.130943468765,15/04/2016,19.449999999999999,VIALE REGIONE SICILIANA N.O. altezza (spec.) via giotto,C,13.330030,38.130943
13.3388979143522,38.1549499934721,15/04/2016,21.449999999999999,PIAZZA SALERNO ALFREDO intersezione con VIALE DEL,F,13.338898,38.154950
13.3244629664824,38.0770196098994,15/04/2016,22.000000000000000,VIA ALTOFONTE altezza del civico 265,C,13.324463,38.077020
13.3601198766918,38.1256361349717,16/04/2016,2.150000000000000,VIA PRINCIPE DI SCORDIA intersezione con VIA GRAVINA,C,13.360120,38.125636
13.3291043195967,38.1285151876315,15/04/2016,8.000000000000000,PIAZZA EINSTEIN ALBERT pressi l.do da vinci,F,13.329104,38.128515
13.3496946714637,38.1336636371727,15/04/2016,12.300000000000001,VIA DELLA LIBERTA' intersezione VIA NOTARBARTOLO,F,13.349695,38.133664
13.3170878396647,38.1559730867934,15/04/2016,15.150000000000000,VIALE REGIONE SICILIANA nr. 5150,F,13.317088,38.155973
13.3962349089233,38.0871772758211,15/04/2016,18.000000000000000,VIALE REGIONE SICILIANA altezza (spec.) d.f. civ.1899,C,13.396235,38.087177
13.3323662691897,38.0859274665636,16/04/2016,10.350000000000000,VIA BACHELET VITTORIO altezza del civico 56,F,13.332366,38.085927
13.3151419523234,38.1691110479619,16/04/2016,11.400000000000000,VIA LANZA DI SCALEA GIUSEPPE di fronte tribuna ovest v,F,13.315142,38.169111
13.3493963533917,38.1291806643326,16/04/2016,15.000000000000000,VIA PRINCIPE DI VILLAFRANCA intersezione con VIA,C,13.349396,38.129181
13.3051536419568,38.1346242344774,16/04/2016,9.449999999999999,VIA TORRE INGASTONE altezza (spec.) parcheggio est.,F,13.305154,38.134624
13.3345031593882,38.1309078704522,16/04/2016,17.000000000000000,VIALE GALILEO GALILEI intersezione con VIA GIOTTO,F,13.334503,38.130908
13.3292301163747,38.1129899524474,16/04/2016,20.199999999999999,VIALE REGIONE SICILIANA altezza del civico 1899,F,13.329230,38.112990
13.3614979687087,38.1206358802839,17/04/2016,0.150000000000000,VIA ROMA intersezione con VIA SEMINARIO ITALO,F,13.361498,38.120636
13.368383310427,38.102906647532,17/04/2016,2.000000000000000,VIA PEREZ FRANCESCO PAOLO intersezione con VIA,C,13.368383,38.102907
13.3349807993657,38.1013474694842,17/04/2016,11.300000000000001,VIALE MARIA SS. MEDIATRICE intersezione con VIA,C,13.334981,38.101347
13.2783471886041,38.2008472538743,17/04/2016,13.000000000000000,VIA ENNIO altezza del civico 49,R,13.278347,38.200847
13.3097033801459,38.1619227578984,17/04/2016,23.250000000000000,VIALE REGIONE SICILIANA N.O. altezza del km 5980,R,13.309703,38.161923
13.3578350190239,38.1410501489064,18/04/2016,1.150000000000000,VIA MONTEPELLEGRINO altezza del civico 166,F,13.357835,38.141050
13.3569172127856,38.1555099603536,11/04/2016,17.449999999999999,VIA BONANNO PIETRO pressi centro Cerisdi,F,13.356917,38.155510
13.3560008438567,38.1292282565194,17/04/2016,16.149999999999999,VIA ARCHIMEDE intersezione VIA BASSI UGO,F,13.356001,38.129228
13.3708663834793,38.1610212101841,17/04/2016,17.300000000000001,VIA VERGINE MARIA altezza (spec.) cimitero 2°ingr,F,13.370866,38.161021
13.3273502677594,38.1008966085131,18/04/2016,8.199999999999999,- DEI FIORI altezza del civico 6,F,13.327350,38.100897
13.3745277053594,38.1045688894798,18/04/2016,9.300000000000001,VIA BUONRIPOSO intersezione con PIAZZA PONTE,C,13.374528,38.104569
13.3668288720008,38.1102295653038,18/04/2016,10.300000000000001,PIAZZA GIULIO CESARE altezza del civico 10,C,13.366829,38.110230
13.3263017963979,38.1617911049078,18/04/2016,11.000000000000000,VIA DEI QUARTIERI altezza del civico 7,F,13.326302,38.161791
13.3522811795355,38.1343217631639,18/04/2016,11.449999999999999,VIALE MARCHESE DI VILLABIANCA altezza (inters.) VIA,F,13.352281,38.134322
13.3055156536253,38.1199585959775,18/04/2016,16.500000000000000,VIA ROCCAZZO intersezione con VIA TUCCI FRANCESCO,C,13.305516,38.119959
13.340527607192,38.1072024426871,18/04/2016,18.300000000000001,CORSO CALATAFIMI intersezione con VIA PINDEMONTE,C,13.340528,38.107202
13.3999079076264,38.0970411483003,18/04/2016,19.000000000000000,VIA PECORI GIRALDI GUGLIELMO M intersezione con VIA,F,13.399908,38.097041
13.3215989214882,38.0995619447448,19/04/2016,0.300000000000000,CORSO CALATAFIMI intersezione con VIA MANCUSO,F,13.321599,38.099562
13.3659911026153,38.1754080518985,19/04/2016,2.200000000000000,LUNGOMARE COLOMBO CRISTOFORO altezza del civico,C,13.365991,38.175408
13.3500363626185,38.1281172744606,27/01/2016,11.000000000000000,VIA PRINCIPE DI VILLAFRANCA intersezione VIA,C,13.350036,38.128117
13.3385445941331,38.1166997156852,07/04/2016,12.000000000000000,VIA PERPIGNANO intersezione VIA DEGLI EMIRI,C,13.338545,38.116700
13.331656504072,38.156208059175,05/04/2016,10.300000000000001,VIA ALDISIO SALVATORE intersezione VIALE,F,13.331657,38.156208
13.362169625969,38.1411106927995,19/04/2016,7.150000000000000,VIA DON ORIONE intersezione VIA VILLASEVAGLIOS,F,13.362170,38.141111
13.3295359478457,38.128097782852,05/04/2016,18.350000000000001,VIALE REGIONE SICILIANA altezza (spec.) hotel idea,F,13.329536,38.128098
13.3298902192091,38.1285714258762,08/04/2016,10.000000000000000,PIAZZA EINSTEIN ALBERT altezza (spec.) ROTONDA,F,13.329890,38.128571
13.3622467744207,38.1223495287537,13/04/2016,8.449999999999999,VIA CAVOUR CAMILLO intersezione VIA PRINCIPE DI,C,13.362247,38.122350
13.3559847502339,38.1126556046538,13/04/2016,11.449999999999999,PIAZZA VITTORIA di fronte al civico 13,C,13.355985,38.112656
13.3533942314681,38.1294710950659,15/04/2016,10.250000000000000,VIA ALBANESE ENRICO intersezione VIA CORLEO SIMONE,C,13.353394,38.129471
13.3090135974387,38.1329857087224,19/04/2016,10.300000000000001,VIALE MICHELANGELO altezza (inters.) VIA CENTORBE,C,13.309014,38.132986
13.345105250801,38.129246430731,19/04/2016,10.300000000000001,VIA TERRASANTA altezza del civico 48,C,13.345105,38.129246
13.3278080806235,38.1468173123678,13/04/2016,15.449999999999999,VIALE REGIONE SICILIANA N.O. pressi 4740,C,13.327808,38.146817
13.330538272912,38.1396829382963,14/04/2016,12.250000000000000,VIALE MICHELANGELO altezza (spec.) p.le Kennedy,C,13.330538,38.139683
13.3548531270037,38.142233986647,15/04/2016,11.300000000000001,VIA DELL'AUTONOMIA SICILIANA di fronte al civico 98,C,13.354853,38.142234
13.3316715983848,38.1640573507144,19/04/2016,12.150000000000000,VIALE DUCA DEGLI ABRUZZI di fronte al civico 1/d,F,13.331672,38.164057
13.3620867879445,38.1274659158827,19/04/2016,13.150000000000000,VIA CRISPI FRANCESCO intersezione con VIA GRAVINA,F,13.362087,38.127466
13.3516089715504,38.1099358293129,07/04/2016,19.300000000000001,PIAZZA INDIPENDENZA in prossimità di PRES. REGIONE,F,13.351609,38.109936
13.3463496824953,38.1206127923277,19/04/2016,14.000000000000000,VIA FLORIO intersezione con VIA LA MANTIA VITO,F,13.346350,38.120613
13.3576894202578,38.1251515867697,14/04/2016,11.300000000000001,VIA AMARI EMERICO nr. 136,F,13.357689,38.125152
13.3470116723174,38.1377892670116,19/04/2016,15.400000000000000,VIA GARGALLO TOMMASO intersezione con VIALE,F,13.347012,38.137789
13.3315031665506,38.1419044947599,19/04/2016,16.149999999999999,VIA ASPROMONTE intersezione con VIALE REGIONE,F,13.331503,38.141904
13.3376512163441,38.1203818434311,19/04/2016,16.300000000000001,VIA NOCE di fronte al civico 61,F,13.337651,38.120382
13.3389255552751,38.0938425367794,19/04/2016,17.149999999999999,VIALE REGIONE SICILIANA S.E. altezza (spec.) SVINC.,R,13.338926,38.093843
13.3306835940665,38.1358100164776,19/04/2016,18.500000000000000,VIALE REGIONE SICILIANA N.O. intersezione con VIA DI,F,13.330684,38.135810
13.3748498877232,38.0900284561238,20/04/2016,6.300000000000000,VIALE REGIONE SICILIANA S.E. altezza del civico 4851,F,13.374850,38.090028
13.3340807822505,38.0792110563862,20/04/2016,7.100000000000000,VIA VILLAGRAZIA altezza del civico 315n,F,13.334081,38.079211
13.3226053029721,38.1607290506338,20/04/2016,10.000000000000000,VIALE STRASBURGO altezza del civico 510,F,13.322605,38.160729
13.3502112335046,38.1228839694624,20/04/2016,12.050000000000001,VIA LATINI BRUNETTO altezza del civico 13/B,F,13.350211,38.122884
13.3309949424883,38.1396714073406,20/04/2016,11.199999999999999,VIALE REGIONE SICILIANA N.O. altezza (spec.) SOTTOP. LAZIO,F,13.330995,38.139671
13.3759203902753,38.0931793382716,20/04/2016,17.199999999999999,VIA ORETO altezza (inters.) VIA SONNINO SIDNEY,F,13.375920,38.093179
13.3109389194265,38.1242000835795,20/04/2016,17.000000000000000,VIA ROCCAZZO altezza del civico 40,C,13.310939,38.124200
13.2768231230783,38.1976798875765,20/04/2016,16.000000000000000,VIA SFERRACAVALLO nr. 151,F,13.276823,38.197680
13.2970446690531,38.1256575435359,20/04/2016,17.300000000000001,VIA CASTELLANA nr. 124,F,13.297045,38.125658
13.3360384758539,38.0959464501868,20/04/2016,19.300000000000001,VIALE REGIONE SICILIANA S.E. carreggiata centrale ponte,F,13.336038,38.095946
13.3360836659754,38.0959651136863,21/04/2016,3.150000000000000,VIALE REGIONE SICILIANA S.E. carreggiata centrale ponte,C,13.336084,38.095965
13.3670635404004,38.1068624597483,21/04/2016,7.200000000000000,VIA ORETO intersezione con VIA PALERMO GASPARE,F,13.367064,38.106862
13.3339630234929,38.1325853795732,21/04/2016,10.500000000000000,VIALE GALILEO GALILEI intersezione VIA BORREMANS,F,13.333963,38.132585
13.3380486678341,38.1491255002123,21/04/2016,11.300000000000001,VIA VAL DI MAZARA altezza (inters.) VIA TRINACRIA,F,13.338049,38.149126
13.3768322039896,38.1143243734526,21/04/2016,14.150000000000000,FORO UMBERTO I di fronte VILLA GIULIA,F,13.376832,38.114324
13.3108385432718,38.0810239331546,20/04/2016,7.550000000000000,VIA MOLARA nr. 30,F,13.310839,38.081024
13.3099826576044,38.1092721163571,21/04/2016,14.300000000000001,VIA PITRE' GIUSEPPE nr. 231,F,13.309983,38.109272
13.3381413748418,38.1143599958543,19/04/2016,19.149999999999999,VIA EUGENIO L'EMIRO intersezione VIALE GIARRUSSO,C,13.338141,38.114360
13.353951102658,38.1270277367484,21/04/2016,15.000000000000000,VIA DELLA LIBERTA' altezza (inters.) VIA MAZZINI,R,13.353951,38.127028
13.3339106493515,38.1614667836954,21/04/2016,21.000000000000000,VIALE DEL FANTE intersezione con VIALE NISCEMI,F,13.333911,38.161467
13.3431386899757,38.1324628837302,22/04/2016,5.400000000000000,VIA SCIUTI GIUSEPPE altezza (inters.) VIA DI MARZO,F,13.343139,38.132463
13.3634262312558,38.1252136548672,22/04/2016,11.000000000000000,VIA CRISPI FRANCESCO intersezione con VIA STABILE,F,13.363426,38.125214
13.4036997903031,38.0957229580201,22/04/2016,11.100000000000000,VIA PECORI GIRALDI GUGLIELMO M intersezione con VIA,F,13.403700,38.095723
13.3322159695403,38.1401663720566,15/04/2016,12.100000000000000,VIA GUIDO D'AREZZO pressi rampa rotonda,C,13.332216,38.140166
13.3414935988399,38.151201823321,22/04/2016,11.300000000000001,VIALE DEL FANTE a mt. 100,F,13.341494,38.151202
13.3527585533153,38.1425200263059,22/04/2016,11.300000000000001,VIA FERRI FERDINANDO intersezione con VIA MAIRA,F,13.352759,38.142520
13.35230514625,38.1200656875472,22/04/2016,8.500000000000000,VIA TURRISI NICOLO' altezza del civico 19,F,13.352305,38.120066
13.3155890504757,38.1685317143069,22/04/2016,13.300000000000001,VIA LANZA DI SCALEA GIUSEPPE altezza del civico 295,F,13.315589,38.168532
13.3745303210231,38.1167977831448,22/04/2016,17.300000000000001,FORO UMBERTO I intersezione con PIAZZA DELLA KALSA,,13.374530,38.116798
13.3154981168481,38.1030251911594,22/04/2016,19.199999999999999,VIA NAVE intersezione con STRADELLA RISERVA REALE,F,13.315498,38.103025
13.3601626530767,38.1089381247236,22/04/2016,23.000000000000000,CORSO TUKORY altezza (spec.) 129,F,13.360163,38.108938
13.329069550241,38.1220353411923,23/04/2016,2.300000000000000,VIALE REGIONE SICILIANA S.E. altezza del civico 2063,C,13.329070,38.122035
13.2969990526799,38.1256568819936,23/04/2016,8.300000000000001,VIA CASTELLANA altezza del civico 190,F,13.296999,38.125657
13.3452108154728,38.1154781363422,23/04/2016,11.400000000000000,VIA ZISA intersezione con VIA PELLICO SILVIO,F,13.345211,38.115478
13.348965056523,38.1164231290539,23/04/2016,14.199999999999999,VIA IMERA intersezione con VIA ANTINORI ORAZIO,F,13.348965,38.116423
13.3977075068913,38.0954521232747,23/04/2016,19.149999999999999,VIA PECORAINO FILIPPO intersezione con VIA INGHAM,F,13.397708,38.095452
13.3437788118332,38.1268576714778,23/04/2016,22.300000000000001,VIA MALASPINA nr. 131,F,13.343779,38.126858
13.3492294761078,38.1335489586466,24/04/2016,1.500000000000000,VIA NOTARBARTOLO EMANUELE intersezione con VIA,C,13.349229,38.133549
13.3289981459383,38.1216648487323,24/04/2016,4.450000000000000,VIALE REGIONE SICILIANA N.O. nr. 2246,C,13.328998,38.121665
13.3512292881422,38.1683708576919,24/04/2016,12.449999999999999,VIA BONANNO PIETRO a mt. 20,C,13.351229,38.168371
13.3509568814083,38.1049522362029,25/04/2016,0.150000000000000,VIA BASILE ERNESTO altezza del civico 108/A,F,13.350957,38.104952
13.3505241048307,38.1236813890154,25/04/2016,1.300000000000000,VIA DANTE intersezione con VIA SAMMARTINO,F,13.350524,38.123681
13.3084976739091,38.1780360301888,25/04/2016,5.300000000000000,VIA LANZA DI SCALEA GIUSEPPE carr. centrale 40 mt dopo,F,13.308498,38.178036
13.3564110533786,38.135352899442,25/04/2016,6.350000000000000,VIA GIACHERY CARLO intersezione VIA SAMPOLO,R,13.356411,38.135353
13.3276317861821,38.1010538152841,25/04/2016,13.400000000000000,VIA DEI FIORI altezza del civico 6,F,13.327632,38.101054
13.329853173869,38.1316979275635,25/04/2016,16.000000000000000,VIALE REGIONE SICILIANA intersezione con VIA BERNINI,F,13.329853,38.131698
13.3437844709473,38.1467914448861,25/04/2016,21.300000000000001,VIALE DIANA in direzione di PIAZZA LEONI PIAZZA LEONI,C,13.343784,38.146791
13.3251527458121,38.1785812545157,25/04/2016,23.149999999999999,VIA CASTELFORTE di fronte al civico 78,C,13.325153,38.178581
13.3354765052803,38.1463134915268,26/04/2016,7.300000000000000,VIA LIGURIA intersezione VIA VALDEMONE,F,13.335477,38.146313
13.3604674039871,38.130498264773,26/04/2016,7.500000000000000,VIA PIANO DELL'UCCIARDONE di fronte via D.Scinà,F,13.360467,38.130498
13.3050816721109,38.0923497535083,26/04/2016,7.300000000000000,STRADA PROV. PALERMO-MONREALE altezza del km,F,13.305082,38.092350
13.3397290358683,38.0931059276655,26/04/2016,9.300000000000001,VIALE REGIONE SICILIANA S.E. altezza (spec.) carr.lat.,F,13.339729,38.093106
13.3585825935791,38.125001865086,26/04/2016,7.540000000000000,VIA ROMA intersezione VIA GRAVINA AMMIRAGLIO,F,13.358583,38.125002
13.3311758961055,38.1517585205611,26/04/2016,11.350000000000000,VIA BELGIO intersezione con VIALE STRASBURGO,F,13.331176,38.151759
13.3466558113609,38.1267630392312,26/04/2016,13.000000000000000,VILLA CUSMANO GIACOMO intersezione con VIA CATANIA,F,13.346656,38.126763
13.3224048087751,38.1520480489705,26/04/2016,15.250000000000000,VIA NENNI PIETRO altezza del civico 45,F,13.322405,38.152048
13.338516422406,38.1239807166014,26/04/2016,13.500000000000000,VIA CRISPI GIUSEPPE intersezione con VIA MAIELLI,F,13.338516,38.123981
13.3278185963351,38.1258654950265,26/04/2016,18.300000000000001,VIA GRAF ARTURO intersezione VIA TELESINO,F,13.327819,38.125865
13.3583002104867,38.1253854185126,14/04/2016,8.350000000000000,VIA ROMA intersezione con VIA AMARI EMERICO,,13.358300,38.125385
13.3306232516874,38.1394588565986,14/04/2016,10.000000000000000,VIALE REGIONE SICILIANA N.O. altezza del civico 33,F,13.330623,38.139459
13.3510797072332,38.1223104104628,17/04/2016,12.199999999999999,PIAZZA AMENDOLA GIOVANNI intersezione VIA,C,13.351080,38.122310
13.3414791253617,38.1462993105106,18/04/2016,17.500000000000000,VIALE CROCE ROSSA altezza del civico 8,C,13.341479,38.146299
13.3295825934102,38.1280533883418,19/04/2016,19.199999999999999,VIALE REGIONE SICILIANA N.O. pressi MOTE AGIP,F,13.329583,38.128053
13.3573187634204,38.1218391272046,22/04/2016,13.449999999999999,VIA SETTIMO RUGGERO intersezione con VIA MAGLIOCCO,C,13.357319,38.121839
13.3303213738927,38.1041380176943,27/04/2016,8.150000000000000,VIALE REGIONE SICILIANA N.O. pressi 115,F,13.330321,38.104138
13.3552034909015,38.1078234246235,27/04/2016,8.300000000000001,VIA BASILE ERNESTO altezza (inters.) VIA LODATO,C,13.355203,38.107823
13.3475128447908,38.09481976956,27/04/2016,10.300000000000001,VIA CALABRO' GIOVANNI intersezione con VIA ROCCELLA,C,13.347513,38.094820
13.3541962978446,38.1298247815026,27/04/2016,10.300000000000001,VIA ALBANESE ENRICO intersezione con VIA CASTRIOTA,F,13.354196,38.129825
13.360727108281,38.1219498357949,26/04/2016,13.449999999999999,VIA ROMA intersezione con VIA CAVOUR CAMILLO,F,13.360727,38.121950
13.3268983191841,38.15616737944,27/04/2016,17.300000000000001,VIALE STRASBURGO altezza del civico 352,F,13.326898,38.156167
13.3617029116277,38.1089145619784,27/04/2016,23.350000000000001,VIA DEL VESPRO altezza del civico N° 11,C,13.361703,38.108915
