X,Y,id,ANNO,MESE,GIORNO,ORA,STRADA_1,MESE_1,GIORNO_1,DATA,ORA_1,STRADA,CIVICO,STRADA_2,TIPO_VA,TIPO_VB
11.2269683531228,43.7367748902745,439490,2015,GENNAIO,GIOVEDI',09.35,VIA GHERARDO SILVANI,GENNAIO,GIOVEDÌ,2015/01/08,09.35,VIA GHERARDO SILVANI,,VIA ALFREDO LENSI,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2447457649075,43.7969537552406,439687,2015,GENNAIO,LUNEDI',15.40,VIA TADDEO ALDEROTTI,GENNAIO,LUNEDÌ,2015/01/19,15.40,VIA TADDEO ALDEROTTI,,VIA ANDREA CESALPINO,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2457192577299,43.7824883975431,439469,2015,GENNAIO,LUNEDI',15.30,VLE FILIPPO STROZZI,GENNAIO,LUNEDÌ,2015/01/05,15.30,VLE FILIPPO STROZZI,13,PLE MONTELUNGO,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2293359314721,43.7880758498727,439974,2015,FEBBRAIO,LUNEDI',20.50,VIA CLAUDIO MONTEVERDI,FEBBRAIO,LUNEDÌ,2015/02/02,20.50,VIA CLAUDIO MONTEVERDI,105,,VELOCIPEDE,
11.2497202591195,43.7721195304549,439789,2015,GENNAIO,LUNEDI',12.45,VIA DELLA SPADA,GENNAIO,LUNEDÌ,2015/01/26,12.45,VIA DELLA SPADA,13,,VELOCIPEDE,
11.2439202705957,43.7827362033429,439555,2015,GENNAIO,VENERDI',17.00,VLE BELFIORE,GENNAIO,VENERDÌ,2015/01/09,17.00,VLE BELFIORE,32R,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2273248119909,43.7865323092751,440774,2015,MARZO,VENERDI',14.20,PZA GIACOMO PUCCINI,MARZO,VENERDÌ,2015/03/27,14.20,PZA GIACOMO PUCCINI,25,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2523474429034,43.7773511615651,440411,2015,MARZO,LUNEDI',08.10,VIA NAZIONALE,MARZO,LUNEDÌ,2015/03/09,08.10,VIA NAZIONALE,90r,,AUTOCARRO,VELOCIPEDE
11.2714152603784,43.7661540325176,440478,2015,MARZO,MERCOLEDI',16.10,VLE GIOVANNI AMENDOLA,MARZO,MERCOLEDÌ,2015/03/11,16.10,VLE GIOVANNI AMENDOLA,,LNO DEL TEMPIO,IGNOTO,VELOCIPEDE
11.2382446587402,43.7950447746001,440481,2015,MARZO,MERCOLEDI',13.15,VIA GIOVAN FILIPPO MARITI,MARZO,MERCOLEDÌ,2015/03/11,13.15,VIA GIOVAN FILIPPO MARITI,,,VELOCIPEDE,
11.2289038745763,43.7895937179308,440367,2015,MARZO,GIOVEDI',15.30,VIA DI NOVOLI,MARZO,GIOVEDÌ,2015/03/05,15.30,VIA DI NOVOLI,FT. 5,,VELOCIPEDE,
11.2168669435509,43.7977856270306,439806,2015,GENNAIO,LUNEDI',14.25,VLE ALESSANDRO GUIDONI,GENNAIO,LUNEDÌ,2015/01/26,14.25,VLE ALESSANDRO GUIDONI,93t,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2375375091553,43.7701773254849,440947,2015,MARZO,MARTEDI',10.40,VIA GIACOMO ZANELLA,MARZO,MARTEDÌ,2015/03/31,10.40,VIA GIACOMO ZANELLA,13,,VELOCIPEDE,VELOCIPEDE
11.2711821813282,43.7693393614795,439604,2015,GENNAIO,MARTEDI',19.45,VLE GIOVANNI AMENDOLA,GENNAIO,MARTEDÌ,2015/01/13,19.45,VLE GIOVANNI AMENDOLA,38,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2493973954609,43.7806911889672,440839,2015,MARZO,MARTEDI',23.30,P.LE BAMBINE E BAMBINI DI BESLAN,MARZO,MARTEDÌ,2015/03/31,23.30,P.LE BAMBINE E BAMBINI DI BESLAN,,,VELOCIPEDE,
11.2417179621808,43.7804430409835,441191,2015,GENNAIO,GIOVEDI',09.00,VLE BELFIORE,GENNAIO,GIOVEDÌ,2015/01/15,09.00,VLE BELFIORE,37,,VELOCIPEDE,
11.2687023180287,43.7865108395246,440467,2015,MARZO,MERCOLEDI',20.55,PZA DELLE CURE,MARZO,MERCOLEDÌ,2015/03/11,20.55,PZA DELLE CURE,,VLE DEI MILLE,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2563159806637,43.7755551201741,439581,2015,GENNAIO,LUNEDI',10.15,VIA CAMILLO CAVOUR,GENNAIO,LUNEDÌ,2015/01/12,10.15,VIA CAMILLO CAVOUR,9,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2462017917851,43.7813348082329,440361,2015,MARZO,GIOVEDI',10.25,PLE MONTELUNGO,MARZO,GIOVEDÌ,2015/03/05,10.25,PLE MONTELUNGO,,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.1805961021988,43.7936734182264,439637,2015,GENNAIO,GIOVEDI',23.45,VIA PISTOIESE,GENNAIO,GIOVEDÌ,2015/01/15,23.45,VIA PISTOIESE,,VIA DELL'OSTERIA,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2128725000806,43.7730470379863,439411,2015,GENNAIO,VENERDI',08.15,VLE FRANCESCO TALENTI,GENNAIO,VENERDÌ,2015/01/02,08.15,VLE FRANCESCO TALENTI,,VLE ETRURIA,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2690104361574,43.7677240676375,440272,2015,FEBBRAIO,GIOVEDI',16.45,VIA PIETRO THOUAR,FEBBRAIO,GIOVEDÌ,2015/02/26,16.45,VIA PIETRO THOUAR,,VLE GIOVINE ITALIA,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2331745029299,43.7887663022098,439960,2015,FEBBRAIO,GIOVEDI',05.15,VLE FRANCESCO REDI,FEBBRAIO,GIOVEDÌ,2015/02/05,05.15,VLE FRANCESCO REDI,,VIA FRANCESCO VERACINI,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2309313319126,43.7959675313514,439595,2015,GENNAIO,MARTEDI',06.40,VIA CARLO DEL PRETE,GENNAIO,MARTEDÌ,2015/01/13,06.40,VIA CARLO DEL PRETE,15/R,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2509237962461,43.7742262333973,440402,2015,MARZO,GIOVEDI',18.00,VIA PANZANI,MARZO,GIOVEDÌ,2015/03/05,18.00,VIA PANZANI,16/R,,VELOCIPEDE,MOTOCICLO A SOLO
11.2707354260123,43.7710357271336,439932,2015,GENNAIO,VENERDI',15.30,VLE ANTONIO GRAMSCI,GENNAIO,VENERDÌ,2015/01/30,15.30,VLE ANTONIO GRAMSCI,,PZA CESARE BECCARIA,VELOCIPEDE,AUTOVETTURA PRIVATA
11.1907358976607,43.7975416109039,440409,2015,MARZO,DOMENICA,10.45,VIA DELLA CUPOLA,MARZO,DOMENICA,2015/03/08,10.45,VIA DELLA CUPOLA,,VIA DOMENICO MICHELACCI,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2908780648518,43.7793224781723,439647,2015,GENNAIO,VENERDI',13.10,VLE TERENZIO MAMIANI,GENNAIO,VENERDÌ,2015/01/16,13.10,VLE TERENZIO MAMIANI,,VLE EDMONDO DE AMICIS,AUTOVETTURA PRIVATA,AUTOVETTURA PRIVATA
11.2808796587407,43.7840408777833,439718,2015,GENNAIO,MARTEDI',11.00,VIA GUGLIELMO MARCONI,GENNAIO,MARTEDÌ,2015/01/20,11.00,VIA GUGLIELMO MARCONI,22,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2622192966211,43.7854095388146,440575,2015,MARZO,GIOVEDI',17.40,VIA DEL PONTE ROSSO,MARZO,GIOVEDÌ,2015/03/12,17.40,VIA DEL PONTE ROSSO,55r,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2095808317235,43.7814805711092,440340,2015,MARZO,MERCOLEDI',06.45,VIA DELL'ARGIN GROSSO,MARZO,MERCOLEDÌ,2015/03/04,06.45,VIA DELL'ARGIN GROSSO,,VIA FRANCESCO P. MICHETTI,VELOCIPEDE,AUTOVETTURA PRIVATA
11.246165612345,43.7715454258629,440189,2015,FEBBRAIO,VENERDI',16.10,LNO AMERIGO VESPUCCI,FEBBRAIO,VENERDÌ,2015/02/20,16.10,LNO AMERIGO VESPUCCI,8H,,VELOCIPEDE,MOTOCICLO A SOLO
11.2977394556331,43.7680122751108,440275,2015,GENNAIO,VENERDI',18.30,VIA ARETINA,GENNAIO,VENERDÌ,2015/01/30,18.30,VIA ARETINA,313,,VELOCIPEDE,
11.220445346802,43.7820147497088,440311,2015,MARZO,LUNEDI',08.50,PLE DELLE CASCINE,MARZO,LUNEDÌ,2015/03/02,08.50,PLE DELLE CASCINE,,VLE DEGLI OLMI,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2694732275535,43.77102973839,439830,2015,GENNAIO,MERCOLEDI',10.30,BORGO LA CROCE,GENNAIO,MERCOLEDÌ,2015/01/28,10.30,BORGO LA CROCE,21/r,,VELOCIPEDE,VELOCIPEDE
11.2793765782019,43.7654629511758,439904,2015,GENNAIO,SABATO,16.05,LNO CRISTOFORO COLOMBO,GENNAIO,SABATO,2015/01/31,16.05,LNO CRISTOFORO COLOMBO,46,,MOTOCICLO A SOLO,VELOCIPEDE
11.2131994677447,43.8026650997407,439756,2015,GENNAIO,MARTEDI',18.30,VLE UNDICI AGOSTO,GENNAIO,MARTEDÌ,2015/01/20,18.30,VLE UNDICI AGOSTO,,,VELOCIPEDE,
11.2597258164247,43.7680678482383,440218,2015,FEBBRAIO,LUNEDI',17.10,VIA DE' BENCI,FEBBRAIO,LUNEDÌ,2015/02/23,17.10,VIA DE' BENCI,10,,VELOCIPEDE,
11.2881792447209,43.7798131333492,439670,2015,GENNAIO,DOMENICA,12.40,VLE MANFREDO FANTI,GENNAIO,DOMENICA,2015/01/18,12.40,VLE MANFREDO FANTI,125,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2166506496463,43.781773516152,440466,2015,MARZO,MERCOLEDI',16.00,VLE DELL'INDIANO,MARZO,MERCOLEDÌ,2015/03/11,16.00,VLE DELL'INDIANO,,,VELOCIPEDE,
11.2515649091899,43.7768094033237,440856,2015,MARZO,MARTEDI',15.10,VIA NAZIONALE,MARZO,MARTEDÌ,2015/03/31,15.10,VIA NAZIONALE,,VIA FAENZA,VELOCIPEDE,
11.2660545386349,43.7854561610116,439992,2015,FEBBRAIO,VENERDI',15.15,VLE DON GIOVANNI MINZONI,FEBBRAIO,VENERDÌ,2015/02/06,15.15,VLE DON GIOVANNI MINZONI,31,,VELOCIPEDE,
11.2650762128791,43.7672435695986,439825,2015,GENNAIO,MERCOLEDI',08.15,VIA DELLE CASINE,GENNAIO,MERCOLEDÌ,2015/01/28,08.15,VIA DELLE CASINE,10,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2401357815989,43.7990267243059,440728,2015,MARZO,LUNEDI',10.00,VIA SANTO STEFANO IN PANE,MARZO,LUNEDÌ,2015/03/23,10.00,VIA SANTO STEFANO IN PANE,9,,VELOCIPEDE,
11.2249549691191,43.7850017198976,440261,2015,FEBBRAIO,MERCOLEDI',15.25,VIA GIOVANNI PAISIELLO,FEBBRAIO,MERCOLEDÌ,2015/02/25,15.25,VIA GIOVANNI PAISIELLO,166,,VELOCIPEDE,AUTOVETTURA PRIVATA CON RIMORCHIO
11.2614827226621,43.7720095653424,439721,2015,GENNAIO,MERCOLEDI',13.00,VIA SANT'EGIDIO,GENNAIO,MERCOLEDÌ,2015/01/21,13.00,VIA SANT'EGIDIO,1R,,AUTOVETTURA PUBBLICA,VELOCIPEDE
11.2855833340142,43.7671962137751,440785,2015,MARZO,MERCOLEDI',21.00,VIA QUINTINO SELLA,MARZO,MERCOLEDÌ,2015/03/25,21.00,VIA QUINTINO SELLA,,VIA DELLA BELLARIVA,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2733121099215,43.7704532947895,440640,2015,MARZO,GIOVEDI',16.45,VIA CIMABUE,MARZO,GIOVEDÌ,2015/03/19,16.45,VIA CIMABUE,,VIA VINCENZO GIOBERTI,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2312261354399,43.7969741221836,439627,2015,GENNAIO,GIOVEDI',08.55,VIA DI CACIOLLE,GENNAIO,GIOVEDÌ,2015/01/15,08.55,VIA DI CACIOLLE,,VIA IPPOLITO ROSELLINI,MOTOCICLO A SOLO,VELOCIPEDE
11.2271611381254,43.7981708750741,439524,2015,GENNAIO,VENERDI',09.20,VIA EUGENIO BARSANTI,GENNAIO,VENERDÌ,2015/01/09,09.20,VIA EUGENIO BARSANTI,,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.3009792840103,43.7660310499881,439777,2015,GENNAIO,DOMENICA,17.55,VIA ENRICO DE NICOLA,GENNAIO,DOMENICA,2015/01/25,17.55,VIA ENRICO DE NICOLA,,VIA PIERO GOBETTI,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2716040698933,43.7640038498288,439399,2015,GENNAIO,VENERDI',18.20,PZA FRANCESCO FERRUCCI,GENNAIO,VENERDÌ,2015/01/02,18.20,PZA FRANCESCO FERRUCCI,,,VELOCIPEDE,CICLOMOTORE
11.2385972417259,43.7924997913911,440316,2015,FEBBRAIO,SABATO,16.30,VIA PIETRO DELLA VALLE,FEBBRAIO,SABATO,2015/02/28,16.30,VIA PIETRO DELLA VALLE,,VLE CORSICA,AUTOVETTURA PRIVATA,AUTO IN SOSTA
11.2131084178205,43.7734477961911,439967,2015,FEBBRAIO,GIOVEDI',07.30,VIA LIBERO ANDREOTTI,FEBBRAIO,GIOVEDÌ,2015/02/05,07.30,VIA LIBERO ANDREOTTI,87,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2338593003588,43.7903225535876,440598,2015,MARZO,MARTEDI',14.30,VIA GIOVAN FILIPPO MARITI,MARZO,MARTEDÌ,2015/03/17,14.30,VIA GIOVAN FILIPPO MARITI,5u,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2239816424901,43.7727422167282,439560,2015,GENNAIO,SABATO,06.40,VIA BRONZINO,GENNAIO,SABATO,2015/01/10,06.40,VIA BRONZINO,,VIA PIETRO FRANCAVILLA,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2470815126631,43.7660748062749,440780,2015,MARZO,SABATO,08.45,VIA MAZZETTA,MARZO,SABATO,2015/03/28,08.45,VIA MAZZETTA,,,VELOCIPEDE,AUTO IN SOSTA
11.2550120624529,43.7763999914092,439641,2015,GENNAIO,VENERDI',09.15,VIA DELLA STUFA,GENNAIO,VENERDÌ,2015/01/16,09.15,VIA DELLA STUFA,19,,VELOCIPEDE,AUTOCARRO
11.2713021816452,43.7658863660556,440350,2015,MARZO,MERCOLEDI',15.50,PONTE A SAN NICCOLO',MARZO,MERCOLEDÌ,2015/03/04,15.50,PONTE A SAN NICCOLO',,LNO DEL TEMPIO,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2368210493637,43.7756506921578,439747,2015,GENNAIO,MARTEDI',08.30,PZA VITTORIO VENETO,GENNAIO,MARTEDÌ,2015/01/20,08.30,PZA VITTORIO VENETO,,CSO ITALIA,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2544014071367,43.7796832924729,439848,2015,GENNAIO,MERCOLEDI',10.00,PZA DELL'INDIPENDENZA,GENNAIO,MERCOLEDÌ,2015/01/28,10.00,PZA DELL'INDIPENDENZA,,VIA VENTISETTE APRILE,VELOCIPEDE,MOTOCICLO A SOLO
11.260414130344,43.7726330319744,440749,2015,MARZO,GIOVEDI',14.30,VIA SANT'EGIDIO,MARZO,GIOVEDÌ,2015/03/26,14.30,VIA SANT'EGIDIO,,VIA DELLA PERGOLA,VELOCIPEDE,VELOCIPEDE
11.2428144231842,43.7831668185454,439843,2015,GENNAIO,GIOVEDI',07.30,VLE FRANCESCO REDI,GENNAIO,GIOVEDÌ,2015/01/29,07.30,VLE FRANCESCO REDI,3,,MOTOCICLO A SOLO,VELOCIPEDE
11.2315763225869,43.7842808248636,440834,2015,MARZO,MARTEDI',18.45,VIA DEL PONTE ALLE MOSSE,MARZO,MARTEDÌ,2015/03/31,18.45,VIA DEL PONTE ALLE MOSSE,179/T,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.293349449321,43.7784960694444,440701,2015,MARZO,MARTEDI',08.12,VIA DELL'ARCOLAIO,MARZO,MARTEDÌ,2015/03/24,08.12,VIA DELL'ARCOLAIO,44,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2617081405606,43.7862266722003,440276,2015,FEBBRAIO,SABATO,20.30,VIA VENTI SETTEMBRE,FEBBRAIO,SABATO,2015/02/21,20.30,VIA VENTI SETTEMBRE,,,VELOCIPEDE,AUTO IN SOSTA
11.2368594588011,43.7934715982541,436503,2014,LUGLIO,MARTEDI',16.40,VIA GIOVAN FILIPPO MARITI,LUGLIO,MARTEDÌ,2014/07/15,16.40,VIA GIOVAN FILIPPO MARITI,132,,VELOCIPEDE,IGNOTO
11.2475031542405,43.790887864346,435806,2014,GIUGNO,VENERDI',19.00,PZA PIETRO LEOPOLDO,GIUGNO,VENERDÌ,2014/06/13,19.00,PZA PIETRO LEOPOLDO,,VIA FRANCESCO GIANNI,VELOCIPEDE,MOTOCICLO A SOLO
11.2403248390099,43.7961488416348,436600,2014,LUGLIO,VENERDI',18.45,PZA DALMAZIA,LUGLIO,VENERDÌ,2014/07/18,18.45,PZA DALMAZIA,27,,VELOCIPEDE,AUTOBUS DI LINEA O NON IN EXTRAURBANA
11.2318225247652,43.8014844601622,436921,2014,AGOSTO,MERCOLEDI',12.45,VIA PANCIATICHI,AGOSTO,MERCOLEDÌ,2014/08/13,12.45,VIA PANCIATICHI,54,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2836527969886,43.7727359075183,436479,2014,LUGLIO,GIOVEDI',16.30,VIA DELLA TORRETTA,LUGLIO,GIOVEDÌ,2014/07/10,16.30,VIA DELLA TORRETTA,,VIA FRATELLI BANDIERA,CICLOMOTORE,VELOCIPEDE
11.2189062621063,43.793723523773,435271,2014,MAGGIO,MARTEDI',15.30,VIA DI NOVOLI,MAGGIO,MARTEDÌ,2014/05/20,15.30,VIA DI NOVOLI,85n,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.159506314526,43.7974832637672,434267,2014,MARZO,SABATO,16.30,VIA CURZIO MALAPARTE,MARZO,SABATO,2014/03/29,16.30,VIA CURZIO MALAPARTE,,VIA DEL FOSSETTO,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2944330481248,43.7568143589881,434355,2014,APRILE,GIOVEDI',10.30,VLE EUROPA,APRILE,GIOVEDÌ,2014/04/03,10.30,VLE EUROPA,60,,VELOCIPEDE,MOTOCICLO A SOLO
11.2459354127573,43.7772228683687,436144,2014,LUGLIO,MERCOLEDI',08.15,VIA LUIGI ALAMANNI,LUGLIO,MERCOLEDÌ,2014/07/02,08.15,VIA LUIGI ALAMANNI,47/R,,MOTOCICLO CON PASSEGGERO,VELOCIPEDE
11.2900143350709,43.7783344834093,438645,2014,NOVEMBRE,DOMENICA,11.20,VLE EDMONDO DE AMICIS,NOVEMBRE,DOMENICA,2014/11/16,11.20,VLE EDMONDO DE AMICIS,131,VIA SANTORRE DI SANTAROSA,VELOCIPEDE,MOTOCICLO A SOLO
11.2823713475137,43.7841827517877,438437,2014,NOVEMBRE,GIOVEDI',10.10,PZA S.GERVASIO E PROTASIO,NOVEMBRE,GIOVEDÌ,2014/11/06,10.10,PZA S.GERVASIO E PROTASIO,,VIA GUGLIELMO MARCONI,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2141027366333,43.7927703075126,437796,2014,OTTOBRE,SABATO,01.20,VIA FRANCESCO BARACCA,OTTOBRE,SABATO,2014/10/04,01.20,VIA FRANCESCO BARACCA,,VIA DEL BARCO,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2508923251323,43.7836927827549,435082,2014,MAGGIO,VENERDI',12.50,VLE FILIPPO STROZZI,MAGGIO,VENERDÌ,2014/05/09,12.50,VLE FILIPPO STROZZI,,,MOTOCICLO A SOLO,VELOCIPEDE
11.1709997755797,43.7900402767737,434600,2014,APRILE,MARTEDI',10.30,VIA LAZIO,APRILE,MARTEDÌ,2014/04/15,10.30,VIA LAZIO,,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2413073443169,43.8050375436016,437894,2014,OTTOBRE,MERCOLEDI',23.35,VIA DELLE PANCHE,OTTOBRE,MERCOLEDÌ,2014/10/08,23.35,VIA DELLE PANCHE,,VIA GIULIO CACCINI,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2756006678889,43.7708853978026,438981,2014,DICEMBRE,LUNEDI',10.45,VIA SCIPIONE AMMIRATO,DICEMBRE,LUNEDÌ,2014/12/08,10.45,VIA SCIPIONE AMMIRATO,,VIA CAPO DI MONDO,VELOCIPEDE,MOTOCICLO CON PASSEGGERO
11.2856570913258,43.7671772990322,434501,2014,APRILE,VENERDI',13.20,VIA DELLA BELLARIVA,APRILE,VENERDÌ,2014/04/11,13.20,VIA DELLA BELLARIVA,,VIA QUINTINO SELLA,VELOCIPEDE,AUTOVETTURA PRIVATA
11.3059833108378,43.7653240277986,438023,2014,OTTOBRE,MERCOLEDI',11.16,VIA GENERALE DALLA CHIESA,OTTOBRE,MERCOLEDÌ,2014/10/15,11.16,VIA GENERALE DALLA CHIESA,,VIA GIORGIO AMBROSOLI,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2709997131479,43.768421845875,438074,2014,OTTOBRE,VENERDI',21.20,VLE GIOVANNI AMENDOLA,OTTOBRE,VENERDÌ,2014/10/17,21.20,VLE GIOVANNI AMENDOLA,,VLE DUCA DEGLI ABRUZZI,CICLOMOTORE,VELOCIPEDE
11.2525253666031,43.782646737411,434115,2014,MARZO,MARTEDI',06.30,VIA LORENZO IL MAGNIFICO,MARZO,MARTEDÌ,2014/03/25,06.30,VIA LORENZO IL MAGNIFICO,,VLE FILIPPO STROZZI,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2033239486918,43.7679351797649,437111,2014,AGOSTO,MERCOLEDI',17.55,VIA FEDERICO ZUCCARI,AGOSTO,MERCOLEDÌ,2014/08/27,17.55,VIA FEDERICO ZUCCARI,,VIA DEL CARAVAGGIO,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2557872723557,43.7746855118317,436488,2014,LUGLIO,GIOVEDI',13.00,VIA DE' MARTELLI,LUGLIO,GIOVEDÌ,2014/07/17,13.00,VIA DE' MARTELLI,48/r,,VELOCIPEDE,
11.2454441286754,43.7937210003261,437882,2014,OTTOBRE,MARTEDI',16.40,VIA ANGIOLO TAVANTI,OTTOBRE,MARTEDÌ,2014/10/07,16.40,VIA ANGIOLO TAVANTI,21,,VELOCIPEDE,AUTOBUS DI LINEA O NON IN EXTRAURBANA
11.2315481665821,43.7891375056032,435524,2014,MAGGIO,SABATO,15.15,VIA GIOVAN FILIPPO MARITI,MAGGIO,SABATO,2014/05/31,15.15,VIA GIOVAN FILIPPO MARITI,,VLE FRANCESCO REDI,VELOCIPEDE,CICLOMOTORE
11.2848833513553,43.767489813309,437344,2014,SETTEMBRE,MERCOLEDI',16.30,VIA GAETANO PILATI,SETTEMBRE,MERCOLEDÌ,2014/09/10,16.30,VIA GAETANO PILATI,4/A,,MOTOCICLO A SOLO,VELOCIPEDE
11.2338259126982,43.7870604688793,438874,2014,DICEMBRE,LUNEDI',15.45,VIA ANTON FRANCESCO DONI,DICEMBRE,LUNEDÌ,2014/12/01,15.45,VIA ANTON FRANCESCO DONI,,VIA MARAGLIANO,MOTOCICLO A SOLO,VELOCIPEDE
11.2132172986555,43.7735445805642,435885,2014,GIUGNO,GIOVEDI',20.05,VLE FRANCESCO TALENTI,GIUGNO,GIOVEDÌ,2014/06/19,20.05,VLE FRANCESCO TALENTI,79,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2819582000702,43.7631512682674,435428,2014,MAGGIO,MARTEDI',21.30,VIA POGGIO BRACCIOLINI,MAGGIO,MARTEDÌ,2014/05/27,21.30,VIA POGGIO BRACCIOLINI,22,,VELOCIPEDE,
11.2644555826826,43.7702106057621,434495,2014,APRILE,MERCOLEDI',09.30,VIA DELL'AGNOLO,APRILE,MERCOLEDÌ,2014/04/09,09.30,VIA DELL'AGNOLO,,,VELOCIPEDE,
11.2026495404452,43.7955348989046,436065,2014,GIUGNO,VENERDI',18.30,VIA PISTOIESE,GIUGNO,VENERDÌ,2014/06/27,18.30,VIA PISTOIESE,snc,VIA DE' VESPUCCI,VELOCIPEDE,AUTOVETTURA PRIVATA
11.295526303448,43.7401696885652,435466,2014,MAGGIO,GIOVEDI',08.10,VIA CHIANTIGIANA,MAGGIO,GIOVEDÌ,2014/05/29,08.10,VIA CHIANTIGIANA,223,,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2631876389278,43.7826339255469,434439,2014,APRILE,MARTEDI',12.30,VLE GIACOMO MATTEOTTI,APRILE,MARTEDÌ,2014/04/08,12.30,VLE GIACOMO MATTEOTTI,,VIA ALFONSO LA MARMORA,VELOCIPEDE,AUTOBUS DI LINEA O NON IN EXTRAURBANA
11.2123550354412,43.7312529315232,436575,2014,LUGLIO,MARTEDI',14.10,VIA VOLTERRANA,LUGLIO,MARTEDÌ,2014/07/22,14.10,VIA VOLTERRANA,,ALTEZZA:  500 PRIMA DEL CIVICO 82,VELOCIPEDE,AUTOVETTURA PRIVATA
11.239364139318,43.7892855065968,437909,2014,OTTOBRE,MARTEDI',18.15,VIA CIRCONDARIA,OTTOBRE,MARTEDÌ,2014/10/07,18.15,VIA CIRCONDARIA,,VLE CORSICA,VELOCIPEDE,MOTOCICLO A SOLO
11.2426797251099,43.7815973250322,436552,2014,LUGLIO,GIOVEDI',17.20,VLE BELFIORE,LUGLIO,GIOVEDÌ,2014/07/17,17.20,VLE BELFIORE,,VIA GUIDO MONACO,MOTOCICLO A SOLO,VELOCIPEDE
11.2430702614673,43.7914499310783,436740,2014,LUGLIO,VENERDI',18.30,VIA FILIPPO CORRIDONI,LUGLIO,VENERDÌ,2014/07/25,18.30,VIA FILIPPO CORRIDONI,,VIA PIERO CIRONI,AUTOVETTURA PRIVATA,VELOCIPEDE
11.308104388988,43.7610856189552,437625,2014,SETTEMBRE,MERCOLEDI',15.00,VIA DI RIPALTA,SETTEMBRE,MERCOLEDÌ,2014/09/24,15.00,VIA DI RIPALTA,fr 2,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.2364094769723,43.7750151169542,438094,2014,OTTOBRE,LUNEDI',09.30,LNO AMERIGO VESPUCCI,OTTOBRE,LUNEDÌ,2014/10/20,09.30,LNO AMERIGO VESPUCCI,,PZA VITTORIO VENETO,VELOCIPEDE,AUTOVETTURA PRIVATA
11.2256660639709,43.7427205836413,436618,2014,LUGLIO,GIOVEDI',17.15,VIA SENESE,LUGLIO,GIOVEDÌ,2014/07/24,17.15,VIA SENESE,194,,AUTOVETTURA PRIVATA,VELOCIPEDE
11.1793905219569,43.7936028410962,437949,2014,OTTOBRE,MERCOLEDI',12.45,VIA PISTOIESE,OTTOBRE,MERCOLEDÌ,2014/10/08,12.45,VIA PISTOIESE,,VIA FRA' G. GOLUBOVICH,VELOCIPEDE,
11.254189668978,43.7845921926802,436463,2014,LUGLIO,MERCOLEDI',15.50,VIA FRANCESCO CRISPI,LUGLIO,MERCOLEDÌ,2014/07/16,15.50,VIA FRANCESCO CRISPI,02,,VELOCIPEDE,
11.2457142208907,43.7986906026081,436064,2014,GIUGNO,GIOVEDI',18.45,VIA TADDEO ALDEROTTI,GIUGNO,GIOVEDÌ,2014/06/26,18.45,VIA TADDEO ALDEROTTI,,VIA FRANCESCO LEONCINI,VELOCIPEDE,AUTOCARRO
